ID_PU,PU,ID_LC2,2010,C_T2,ID_LC1,2005,C_T1,Freq,Ha,EM,SQ,LU_CHG
3,Perkebunan,21,Sawah,0.99,42,Air,0,0,0,0,0,Air to Sawah
3,Perkebunan,21,Sawah,0.99,43,Kayu manis monokultur,61.6,0,0,0,0,Kayu manis monokultur to Sawah
3,Perkebunan,22,Perkebunan the,43,1,Hutan Primer,261.52,0,0,0,0,Hutan Primer to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,2,Hutan bekas tebangan kerapatan tinggi,192.81,0,0,0,0,Hutan bekas tebangan kerapatan tinggi to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,3,Hutan bekas tebangan kerapatan rendah,129.97,0,0,0,0,Hutan bekas tebangan kerapatan rendah to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,4,Hutan Rawa Primer,261.52,0,0,0,0,Hutan Rawa Primer to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,5,Hutan Rawa Sekunder,141.3,0,0,0,0,Hutan Rawa Sekunder to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,6,Hutan Rawa Primer Gambut,261.52,0,0,0,0,Hutan Rawa Primer Gambut to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,7,Hutan Rawa Sekunder Gambut,141.3,0,0,0,0,Hutan Rawa Sekunder Gambut to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,8,Hutan Mangrove Primer,261.52,0,0,0,0,Hutan Mangrove Primer to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,9,Hutan Mangrove Sekunder,129.97,0,0,0,0,Hutan Mangrove Sekunder to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,10,Agroforestri karet,69,0,0,0,0,Agroforestri karet to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,11,Agoroforestri kelapa/pinang,31.8,0,0,0,0,Agoroforestri kelapa/pinang to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,12,Agroforestri kayu manis,61.6,0,0,0,0,Agroforestri kayu manis to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,13,Agroforestri kopi,47.6,0,0,0,0,Agroforestri kopi to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,14,Kebun campuran,73.21,0,0,0,0,Kebun campuran to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,15,HTI Akasia,57.9,0,0,0,0,HTI Akasia to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,16,Karet monokultur,40.5,0,0,0,0,Karet monokultur to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,17,Kelapa sawit,40,0,0,0,0,Kelapa sawit to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,18,Kelapa,54.96,0,0,0,0,Kelapa to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,19,Semak,43,0,0,0,0,Semak to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,20,Lahan pertanian,9.5,0,0,0,0,Lahan pertanian to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,21,Sawah,0.99,0,0,0,0,Sawah to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,22,Perkebunan the,43,0,0,0,0,Perkebunan the to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,23,Rumput,3.35,0,0,0,0,Rumput to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,24,Lahan terbuka,3.35,0,0,0,0,Lahan terbuka to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,25,Pemukiman,4.14,0,0,0,0,Pemukiman to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,26,Agroforestri karet gambut,69,0,0,0,0,Agroforestri karet gambut to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,27,Agoroforestri kelapa/pinang gambut,31.8,0,0,0,0,Agoroforestri kelapa/pinang gambut to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,29,Agroforestri kopi gambut,47.6,0,0,0,0,Agroforestri kopi gambut to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,30,Kebun campuran gambut,73.21,0,0,0,0,Kebun campuran gambut to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,31,HTI Akasia gambut,57.9,0,0,0,0,HTI Akasia gambut to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,32,Karet monokultur gambut,40.5,0,0,0,0,Karet monokultur gambut to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,33,Kelapa sawit gambut,40,0,0,0,0,Kelapa sawit gambut to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,34,Kelapa gambut,54.96,0,0,0,0,Kelapa gambut to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,35,Semak gambut,43,0,0,0,0,Semak gambut to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,36,Lahan pertanian gambut,9.5,0,0,0,0,Lahan pertanian gambut to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,37,Sawah gambut,0.99,0,0,0,0,Sawah gambut to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,39,Rumput gambut,3.35,0,0,0,0,Rumput gambut to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,40,Lahan terbuka gambut,3.35,0,0,0,0,Lahan terbuka gambut to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,41,Pemukiman gambut,4.14,0,0,0,0,Pemukiman gambut to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,42,Air,0,0,0,0,0,Air to Perkebunan the
3,Perkebunan,22,Perkebunan the,43,43,Kayu manis monokultur,61.6,0,0,0,0,Kayu manis monokultur to Perkebunan the
3,Perkebunan,23,Rumput,3.35,1,Hutan Primer,261.52,0,0,0,0,Hutan Primer to Rumput
3,Perkebunan,23,Rumput,3.35,2,Hutan bekas tebangan kerapatan tinggi,192.81,0,0,0,0,Hutan bekas tebangan kerapatan tinggi to Rumput
3,Perkebunan,23,Rumput,3.35,3,Hutan bekas tebangan kerapatan rendah,129.97,0,0,0,0,Hutan bekas tebangan kerapatan rendah to Rumput
3,Perkebunan,23,Rumput,3.35,4,Hutan Rawa Primer,261.52,0,0,0,0,Hutan Rawa Primer to Rumput
3,Perkebunan,23,Rumput,3.35,5,Hutan Rawa Sekunder,141.3,0,0,0,0,Hutan Rawa Sekunder to Rumput
3,Perkebunan,23,Rumput,3.35,6,Hutan Rawa Primer Gambut,261.52,0,0,0,0,Hutan Rawa Primer Gambut to Rumput
3,Perkebunan,23,Rumput,3.35,7,Hutan Rawa Sekunder Gambut,141.3,0,0,0,0,Hutan Rawa Sekunder Gambut to Rumput
3,Perkebunan,23,Rumput,3.35,8,Hutan Mangrove Primer,261.52,0,0,0,0,Hutan Mangrove Primer to Rumput
3,Perkebunan,23,Rumput,3.35,9,Hutan Mangrove Sekunder,129.97,0,0,0,0,Hutan Mangrove Sekunder to Rumput
3,Perkebunan,23,Rumput,3.35,10,Agroforestri karet,69,1,1,240.9355,0,Agroforestri karet to Rumput
3,Perkebunan,23,Rumput,3.35,11,Agoroforestri kelapa/pinang,31.8,0,0,0,0,Agoroforestri kelapa/pinang to Rumput
3,Perkebunan,23,Rumput,3.35,12,Agroforestri kayu manis,61.6,0,0,0,0,Agroforestri kayu manis to Rumput
3,Perkebunan,23,Rumput,3.35,13,Agroforestri kopi,47.6,0,0,0,0,Agroforestri kopi to Rumput
3,Perkebunan,23,Rumput,3.35,14,Kebun campuran,73.21,0,0,0,0,Kebun campuran to Rumput
3,Perkebunan,23,Rumput,3.35,15,HTI Akasia,57.9,0,0,0,0,HTI Akasia to Rumput
3,Perkebunan,23,Rumput,3.35,16,Karet monokultur,40.5,0,0,0,0,Karet monokultur to Rumput
3,Perkebunan,23,Rumput,3.35,17,Kelapa sawit,40,0,0,0,0,Kelapa sawit to Rumput
3,Perkebunan,23,Rumput,3.35,18,Kelapa,54.96,0,0,0,0,Kelapa to Rumput
3,Perkebunan,23,Rumput,3.35,19,Semak,43,0,0,0,0,Semak to Rumput
3,Perkebunan,23,Rumput,3.35,20,Lahan pertanian,9.5,0,0,0,0,Lahan pertanian to Rumput
3,Perkebunan,23,Rumput,3.35,21,Sawah,0.99,0,0,0,0,Sawah to Rumput
3,Perkebunan,23,Rumput,3.35,22,Perkebunan the,43,0,0,0,0,Perkebunan the to Rumput
3,Perkebunan,23,Rumput,3.35,23,Rumput,3.35,0,0,0,0,Rumput to Rumput
3,Perkebunan,23,Rumput,3.35,24,Lahan terbuka,3.35,0,0,0,0,Lahan terbuka to Rumput
3,Perkebunan,23,Rumput,3.35,25,Pemukiman,4.14,0,0,0,0,Pemukiman to Rumput
3,Perkebunan,23,Rumput,3.35,26,Agroforestri karet gambut,69,0,0,0,0,Agroforestri karet gambut to Rumput
3,Perkebunan,23,Rumput,3.35,27,Agoroforestri kelapa/pinang gambut,31.8,0,0,0,0,Agoroforestri kelapa/pinang gambut to Rumput
3,Perkebunan,23,Rumput,3.35,29,Agroforestri kopi gambut,47.6,0,0,0,0,Agroforestri kopi gambut to Rumput
3,Perkebunan,23,Rumput,3.35,30,Kebun campuran gambut,73.21,0,0,0,0,Kebun campuran gambut to Rumput
3,Perkebunan,23,Rumput,3.35,31,HTI Akasia gambut,57.9,0,0,0,0,HTI Akasia gambut to Rumput
3,Perkebunan,23,Rumput,3.35,32,Karet monokultur gambut,40.5,0,0,0,0,Karet monokultur gambut to Rumput
3,Perkebunan,23,Rumput,3.35,33,Kelapa sawit gambut,40,0,0,0,0,Kelapa sawit gambut to Rumput
3,Perkebunan,23,Rumput,3.35,34,Kelapa gambut,54.96,0,0,0,0,Kelapa gambut to Rumput
3,Perkebunan,23,Rumput,3.35,35,Semak gambut,43,0,0,0,0,Semak gambut to Rumput
3,Perkebunan,23,Rumput,3.35,36,Lahan pertanian gambut,9.5,0,0,0,0,Lahan pertanian gambut to Rumput
3,Perkebunan,23,Rumput,3.35,37,Sawah gambut,0.99,0,0,0,0,Sawah gambut to Rumput
3,Perkebunan,23,Rumput,3.35,39,Rumput gambut,3.35,0,0,0,0,Rumput gambut to Rumput
3,Perkebunan,23,Rumput,3.35,40,Lahan terbuka gambut,3.35,0,0,0,0,Lahan terbuka gambut to Rumput
3,Perkebunan,23,Rumput,3.35,41,Pemukiman gambut,4.14,0,0,0,0,Pemukiman gambut to Rumput
3,Perkebunan,23,Rumput,3.35,42,Air,0,0,0,0,0,Air to Rumput
3,Perkebunan,23,Rumput,3.35,43,Kayu manis monokultur,61.6,0,0,0,0,Kayu manis monokultur to Rumput
3,Perkebunan,24,Lahan terbuka,3.35,1,Hutan Primer,261.52,59,59,55901.5501,0,Hutan Primer to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,2,Hutan bekas tebangan kerapatan tinggi,192.81,2,2,1390.6364,0,Hutan bekas tebangan kerapatan tinggi to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,3,Hutan bekas tebangan kerapatan rendah,129.97,0,0,0,0,Hutan bekas tebangan kerapatan rendah to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,4,Hutan Rawa Primer,261.52,0,0,0,0,Hutan Rawa Primer to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,5,Hutan Rawa Sekunder,141.3,0,0,0,0,Hutan Rawa Sekunder to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,6,Hutan Rawa Primer Gambut,261.52,0,0,0,0,Hutan Rawa Primer Gambut to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,7,Hutan Rawa Sekunder Gambut,141.3,0,0,0,0,Hutan Rawa Sekunder Gambut to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,8,Hutan Mangrove Primer,261.52,0,0,0,0,Hutan Mangrove Primer to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,9,Hutan Mangrove Sekunder,129.97,0,0,0,0,Hutan Mangrove Sekunder to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,10,Agroforestri karet,69,65,65,15660.8075,0,Agroforestri karet to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,11,Agoroforestri kelapa/pinang,31.8,0,0,0,0,Agoroforestri kelapa/pinang to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,12,Agroforestri kayu manis,61.6,16,16,3420.44,0,Agroforestri kayu manis to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,13,Agroforestri kopi,47.6,0,0,0,0,Agroforestri kopi to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,14,Kebun campuran,73.21,0,0,0,0,Kebun campuran to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,15,HTI Akasia,57.9,0,0,0,0,HTI Akasia to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,16,Karet monokultur,40.5,259,259,35312.1895,0,Karet monokultur to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,17,Kelapa sawit,40,71,71,9549.8905,0,Kelapa sawit to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,18,Kelapa,54.96,0,0,0,0,Kelapa to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,19,Semak,43,8,8,1164.124,0,Semak to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,20,Lahan pertanian,9.5,3,3,67.7115,0,Lahan pertanian to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,21,Sawah,0.99,28,28,0,242.5136,Sawah to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,22,Perkebunan the,43,0,0,0,0,Perkebunan the to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,23,Rumput,3.35,0,0,0,0,Rumput to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,24,Lahan terbuka,3.35,38,38,0,0,Lahan terbuka to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,25,Pemukiman,4.14,0,0,0,0,Pemukiman to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,26,Agroforestri karet gambut,69,0,0,0,0,Agroforestri karet gambut to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,27,Agoroforestri kelapa/pinang gambut,31.8,0,0,0,0,Agoroforestri kelapa/pinang gambut to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,29,Agroforestri kopi gambut,47.6,0,0,0,0,Agroforestri kopi gambut to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,30,Kebun campuran gambut,73.21,0,0,0,0,Kebun campuran gambut to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,31,HTI Akasia gambut,57.9,0,0,0,0,HTI Akasia gambut to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,32,Karet monokultur gambut,40.5,0,0,0,0,Karet monokultur gambut to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,33,Kelapa sawit gambut,40,0,0,0,0,Kelapa sawit gambut to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,34,Kelapa gambut,54.96,0,0,0,0,Kelapa gambut to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,35,Semak gambut,43,0,0,0,0,Semak gambut to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,36,Lahan pertanian gambut,9.5,0,0,0,0,Lahan pertanian gambut to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,37,Sawah gambut,0.99,0,0,0,0,Sawah gambut to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,39,Rumput gambut,3.35,0,0,0,0,Rumput gambut to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,40,Lahan terbuka gambut,3.35,0,0,0,0,Lahan terbuka gambut to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,41,Pemukiman gambut,4.14,0,0,0,0,Pemukiman gambut to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,42,Air,0,0,0,0,0,Air to Lahan terbuka
3,Perkebunan,24,Lahan terbuka,3.35,43,Kayu manis monokultur,61.6,0,0,0,0,Kayu manis monokultur to Lahan terbuka
3,Perkebunan,25,Pemukiman,4.14,1,Hutan Primer,261.52,30,30,28337.538,0,Hutan Primer to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,2,Hutan bekas tebangan kerapatan tinggi,192.81,4,4,2769.6756,0,Hutan bekas tebangan kerapatan tinggi to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,3,Hutan bekas tebangan kerapatan rendah,129.97,8,8,3694.3688,0,Hutan bekas tebangan kerapatan rendah to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,4,Hutan Rawa Primer,261.52,0,0,0,0,Hutan Rawa Primer to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,5,Hutan Rawa Sekunder,141.3,0,0,0,0,Hutan Rawa Sekunder to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,6,Hutan Rawa Primer Gambut,261.52,0,0,0,0,Hutan Rawa Primer Gambut to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,7,Hutan Rawa Sekunder Gambut,141.3,0,0,0,0,Hutan Rawa Sekunder Gambut to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,8,Hutan Mangrove Primer,261.52,0,0,0,0,Hutan Mangrove Primer to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,9,Hutan Mangrove Sekunder,129.97,0,0,0,0,Hutan Mangrove Sekunder to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,10,Agroforestri karet,69,100,100,23803.62,0,Agroforestri karet to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,11,Agoroforestri kelapa/pinang,31.8,0,0,0,0,Agoroforestri kelapa/pinang to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,12,Agroforestri kayu manis,61.6,20,20,4217.564,0,Agroforestri kayu manis to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,13,Agroforestri kopi,47.6,0,0,0,0,Agroforestri kopi to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,14,Kebun campuran,73.21,0,0,0,0,Kebun campuran to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,15,HTI Akasia,57.9,0,0,0,0,HTI Akasia to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,16,Karet monokultur,40.5,222,222,29623.9464,0,Karet monokultur to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,17,Kelapa sawit,40,51,51,6711.9162,0,Kelapa sawit to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,18,Kelapa,54.96,0,0,0,0,Kelapa to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,19,Semak,43,6,6,855.6972,0,Semak to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,20,Lahan pertanian,9.5,9,9,177.0408,0,Lahan pertanian to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,21,Sawah,0.99,24,24,0,277.452,Sawah to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,22,Perkebunan the,43,0,0,0,0,Perkebunan the to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,23,Rumput,3.35,0,0,0,0,Rumput to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,24,Lahan terbuka,3.35,2,2,0,5.7986,Lahan terbuka to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,25,Pemukiman,4.14,2212,2212,0,0,Pemukiman to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,26,Agroforestri karet gambut,69,0,0,0,0,Agroforestri karet gambut to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,27,Agoroforestri kelapa/pinang gambut,31.8,0,0,0,0,Agoroforestri kelapa/pinang gambut to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,29,Agroforestri kopi gambut,47.6,0,0,0,0,Agroforestri kopi gambut to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,30,Kebun campuran gambut,73.21,0,0,0,0,Kebun campuran gambut to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,31,HTI Akasia gambut,57.9,0,0,0,0,HTI Akasia gambut to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,32,Karet monokultur gambut,40.5,0,0,0,0,Karet monokultur gambut to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,33,Kelapa sawit gambut,40,0,0,0,0,Kelapa sawit gambut to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,34,Kelapa gambut,54.96,0,0,0,0,Kelapa gambut to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,35,Semak gambut,43,0,0,0,0,Semak gambut to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,36,Lahan pertanian gambut,9.5,0,0,0,0,Lahan pertanian gambut to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,37,Sawah gambut,0.99,0,0,0,0,Sawah gambut to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,39,Rumput gambut,3.35,0,0,0,0,Rumput gambut to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,40,Lahan terbuka gambut,3.35,0,0,0,0,Lahan terbuka gambut to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,41,Pemukiman gambut,4.14,0,0,0,0,Pemukiman gambut to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,42,Air,0,0,0,0,0,Air to Pemukiman
3,Perkebunan,25,Pemukiman,4.14,43,Kayu manis monokultur,61.6,0,0,0,0,Kayu manis monokultur to Pemukiman
3,Perkebunan,26,Agroforestri karet gambut,69,1,Hutan Primer,261.52,0,0,0,0,Hutan Primer to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,2,Hutan bekas tebangan kerapatan tinggi,192.81,0,0,0,0,Hutan bekas tebangan kerapatan tinggi to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,3,Hutan bekas tebangan kerapatan rendah,129.97,0,0,0,0,Hutan bekas tebangan kerapatan rendah to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,4,Hutan Rawa Primer,261.52,0,0,0,0,Hutan Rawa Primer to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,5,Hutan Rawa Sekunder,141.3,0,0,0,0,Hutan Rawa Sekunder to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,6,Hutan Rawa Primer Gambut,261.52,0,0,0,0,Hutan Rawa Primer Gambut to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,7,Hutan Rawa Sekunder Gambut,141.3,0,0,0,0,Hutan Rawa Sekunder Gambut to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,8,Hutan Mangrove Primer,261.52,0,0,0,0,Hutan Mangrove Primer to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,9,Hutan Mangrove Sekunder,129.97,0,0,0,0,Hutan Mangrove Sekunder to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,10,Agroforestri karet,69,0,0,0,0,Agroforestri karet to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,11,Agoroforestri kelapa/pinang,31.8,0,0,0,0,Agoroforestri kelapa/pinang to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,12,Agroforestri kayu manis,61.6,0,0,0,0,Agroforestri kayu manis to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,13,Agroforestri kopi,47.6,0,0,0,0,Agroforestri kopi to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,14,Kebun campuran,73.21,0,0,0,0,Kebun campuran to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,15,HTI Akasia,57.9,0,0,0,0,HTI Akasia to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,16,Karet monokultur,40.5,0,0,0,0,Karet monokultur to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,17,Kelapa sawit,40,0,0,0,0,Kelapa sawit to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,18,Kelapa,54.96,0,0,0,0,Kelapa to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,19,Semak,43,0,0,0,0,Semak to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,20,Lahan pertanian,9.5,0,0,0,0,Lahan pertanian to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,21,Sawah,0.99,0,0,0,0,Sawah to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,22,Perkebunan the,43,0,0,0,0,Perkebunan the to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,23,Rumput,3.35,0,0,0,0,Rumput to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,24,Lahan terbuka,3.35,0,0,0,0,Lahan terbuka to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,25,Pemukiman,4.14,0,0,0,0,Pemukiman to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,26,Agroforestri karet gambut,69,0,0,0,0,Agroforestri karet gambut to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,27,Agoroforestri kelapa/pinang gambut,31.8,0,0,0,0,Agoroforestri kelapa/pinang gambut to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,29,Agroforestri kopi gambut,47.6,0,0,0,0,Agroforestri kopi gambut to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,30,Kebun campuran gambut,73.21,0,0,0,0,Kebun campuran gambut to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,31,HTI Akasia gambut,57.9,0,0,0,0,HTI Akasia gambut to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,32,Karet monokultur gambut,40.5,0,0,0,0,Karet monokultur gambut to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,33,Kelapa sawit gambut,40,0,0,0,0,Kelapa sawit gambut to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,34,Kelapa gambut,54.96,0,0,0,0,Kelapa gambut to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,35,Semak gambut,43,0,0,0,0,Semak gambut to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,36,Lahan pertanian gambut,9.5,0,0,0,0,Lahan pertanian gambut to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,37,Sawah gambut,0.99,0,0,0,0,Sawah gambut to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,39,Rumput gambut,3.35,0,0,0,0,Rumput gambut to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,40,Lahan terbuka gambut,3.35,0,0,0,0,Lahan terbuka gambut to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,41,Pemukiman gambut,4.14,0,0,0,0,Pemukiman gambut to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,42,Air,0,0,0,0,0,Air to Agroforestri karet gambut
3,Perkebunan,26,Agroforestri karet gambut,69,43,Kayu manis monokultur,61.6,0,0,0,0,Kayu manis monokultur to Agroforestri karet gambut
3,Perkebunan,27,Agoroforestri kelapa/pinang gambut,31.8,1,Hutan Primer,261.52,0,0,0,0,Hutan Primer to Agoroforestri kelapa/pinang gambut
3,Perkebunan,27,Agoroforestri kelapa/pinang gambut,31.8,2,Hutan bekas tebangan kerapatan tinggi,192.81,0,0,0,0,Hutan bekas tebangan kerapatan tinggi to Agoroforestri kelapa/pinang gambut
3,Perkebunan,27,Agoroforestri kelapa/pinang gambut,31.8,3,Hutan bekas tebangan kerapatan rendah,129.97,0,0,0,0,Hutan bekas tebangan kerapatan rendah to Agoroforestri kelapa/pinang gambut
