name_common,name_sp,class,name_parameter,value,unit
robusta coffee,Coffea canephora,S2,soil_p2o5,21-40,mg/100 g
robusta coffee,Coffea canephora,S3,soil_p2o5,15-20,mg/100 g
robusta coffee,Coffea canephora,S3,soil_p2o5,15<,mg/100 g
robusta coffee,Coffea canephora,S1,soil_peat_depth,100<,cm
robusta coffee,Coffea canephora,S2,soil_peat_depth,100-200,cm
robusta coffee,Coffea canephora,S3,soil_peat_depth,200-300,cm
robusta coffee,Coffea canephora,N,soil_peat_depth,>300,cm
robusta coffee,Coffea canephora,S1,soil_peat_maturity,saprik,unitless
robusta coffee,Coffea canephora,S2,soil_peat_maturity,saprik;hemik,unitless
robusta coffee,Coffea canephora,S3,soil_peat_maturity,hemik,unitless
robusta coffee,Coffea canephora,N,soil_peat_maturity,fibrik,unitless
robusta coffee,Coffea canephora,S1,soil_ph,5.3-6.0,unitless
robusta coffee,Coffea canephora,S2,soil_ph,6.0-6.5,unitless
robusta coffee,Coffea canephora,S2,soil_ph,5.0-5.3,unitless
robusta coffee,Coffea canephora,S3,soil_ph,>6.5,unitless
robusta coffee,Coffea canephora,S3,soil_ph,5.3<,unitless
robusta coffee,Coffea canephora,S1,soil_salinity,1<,dS/m
robusta coffee,Coffea canephora,S3,soil_salinity,1-2,dS/m
robusta coffee,Coffea canephora,N,soil_salinity,>2,dS/m
robusta coffee,Coffea canephora,S1,soil_slope,8<,%
robusta coffee,Coffea canephora,S2,soil_slope,8-15,%
robusta coffee,Coffea canephora,S3,soil_slope,15-30,%
robusta coffee,Coffea canephora,N,soil_slope,>30,%
robusta coffee,Coffea canephora,S1,soil_sulfidic_depth,>175,cm
robusta coffee,Coffea canephora,S2,soil_sulfidic_depth,125-175,cm
robusta coffee,Coffea canephora,S3,soil_sulfidic_depth,75-125,cm
robusta coffee,Coffea canephora,N,soil_sulfidic_depth,75<,cm
robusta coffee,Coffea canephora,S1,soil_surface_rocks,5<,%
robusta coffee,Coffea canephora,S2,soil_surface_rocks,5-15,%
robusta coffee,Coffea canephora,S3,soil_surface_rocks,15-40,%
robusta coffee,Coffea canephora,N,soil_surface_rocks,>40,%
robusta coffee,Coffea canephora,S1,soil_texture,h_ah,unitless
robusta coffee,Coffea canephora,S2,soil_texture,s,unitless
robusta coffee,Coffea canephora,S3,soil_texture,ak,unitless
robusta coffee,Coffea canephora,N,soil_texture,k_sh,unitless
