name_common,name_sp,class,name_parameter,value,unit
citrus,Citrus aurantium,S2,soil_depth,75-100,cm
citrus,Citrus aurantium,S3,soil_depth,50-75,cm
citrus,Citrus aurantium,N,soil_depth,50<,cm
citrus,Citrus aurantium,S1,soil_drainage,baik;sedang,unitless
citrus,Citrus aurantium,S2,soil_drainage,agakterhambat,unitless
citrus,Citrus aurantium,S3,soil_drainage,terhambat;agakcepat,unitless
citrus,Citrus aurantium,N,soil_drainage,sangatterhambat;cepat,unitless
citrus,Citrus aurantium,S1,soil_erosion_risk,0.15<,unitless
citrus,Citrus aurantium,S2,soil_erosion_risk,0.15-0.9,unitless
citrus,Citrus aurantium,S2,soil_erosion_risk,0.9-1.8,unitless
citrus,Citrus aurantium,S3,soil_erosion_risk,1.8-4.8,unitless
citrus,Citrus aurantium,N,soil_erosion_risk,>4.8,unitless
citrus,Citrus aurantium,S1,soil_esp,8<,%
citrus,Citrus aurantium,S2,soil_esp,8-12,%
citrus,Citrus aurantium,S3,soil_esp,12-15,%
citrus,Citrus aurantium,N,soil_esp,>15,%
citrus,Citrus aurantium,N,soil_flood_height,25,cm
citrus,Citrus aurantium,N,soil_flood_length,7<,hari
citrus,Citrus aurantium,S1,soil_k2o,>20,mg/100 g
citrus,Citrus aurantium,S2,soil_k2o,20-Oct,mg/100 g
citrus,Citrus aurantium,S3,soil_k2o,10<,mg/100 g
citrus,Citrus aurantium,S1,soil_nitrogen,>0.2,%
citrus,Citrus aurantium,S2,soil_nitrogen,0.10-0.20,%
citrus,Citrus aurantium,S3,soil_nitrogen,0.10<,%
citrus,Citrus aurantium,S1,soil_organic_c,>1.2,%
citrus,Citrus aurantium,S2,soil_organic_c,0.8-1.2,%
citrus,Citrus aurantium,S3,soil_organic_c,0.8<,%
citrus,Citrus aurantium,S1,soil_outcrop,5<,%
citrus,Citrus aurantium,S2,soil_outcrop,5-15,%
citrus,Citrus aurantium,S3,soil_outcrop,15-25,%
citrus,Citrus aurantium,N,soil_outcrop,>25,%
citrus,Citrus aurantium,S1,soil_p2o5,>40,mg/100 g
citrus,Citrus aurantium,S2,soil_p2o5,21-40,mg/100 g
citrus,Citrus aurantium,S3,soil_p2o5,15-20,mg/100 g
citrus,Citrus aurantium,S3,soil_p2o5,15<,mg/100 g
citrus,Citrus aurantium,S1,soil_peat_depth,50<,cm
citrus,Citrus aurantium,S2,soil_peat_depth,50-100,cm
citrus,Citrus aurantium,S3,soil_peat_depth,100-200,cm
citrus,Citrus aurantium,N,soil_peat_depth,>200,cm
citrus,Citrus aurantium,S1,soil_peat_maturity,saprik,unitless
citrus,Citrus aurantium,S2,soil_peat_maturity,saprik;hemik,unitless
citrus,Citrus aurantium,S3,soil_peat_maturity,hemik,unitless
citrus,Citrus aurantium,N,soil_peat_maturity,fibrik,unitless
citrus,Citrus aurantium,S1,soil_ph,5.5-7.6,unitless
citrus,Citrus aurantium,S2,soil_ph,5.2-5.5,unitless
citrus,Citrus aurantium,S2,soil_ph,7.6-8.0,unitless
citrus,Citrus aurantium,S3,soil_ph,5.2<,unitless
citrus,Citrus aurantium,S3,soil_ph,>8.0,unitless
citrus,Citrus aurantium,S1,soil_salinity,3<,dS/m
citrus,Citrus aurantium,S2,soil_salinity,3-4,dS/m
citrus,Citrus aurantium,S3,soil_salinity,4-6,dS/m
citrus,Citrus aurantium,N,soil_salinity,>6,dS/m
citrus,Citrus aurantium,S1,soil_slope,8<,%
citrus,Citrus aurantium,S2,soil_slope,8-15,%
citrus,Citrus aurantium,S3,soil_slope,15-30,%
citrus,Citrus aurantium,N,soil_slope,>30,%
citrus,Citrus aurantium,S1,soil_sulfidic_depth,>125,cm
citrus,Citrus aurantium,S2,soil_sulfidic_depth,100-125,cm
citrus,Citrus aurantium,S3,soil_sulfidic_depth,60-100,cm
citrus,Citrus aurantium,N,soil_sulfidic_depth,60<,cm
citrus,Citrus aurantium,S1,soil_surface_rocks,5<,%
citrus,Citrus aurantium,S2,soil_surface_rocks,5-15,%
citrus,Citrus aurantium,S3,soil_surface_rocks,15-40,%
citrus,Citrus aurantium,N,soil_surface_rocks,>40,%
citrus,Citrus aurantium,S1,soil_texture,s_ah,unitless
citrus,Citrus aurantium,S2,soil_texture,ak_h,unitless
citrus,Citrus aurantium,S3,soil_texture,sh,unitless
citrus,Citrus aurantium,N,soil_texture,k,unitless
