name_common,name_sp,class,name_parameter,value,unit
 stinky beans,Parkia speciosa HASSK,S3,soil_organic_c,0.8<,%
 stinky beans,Parkia speciosa HASSK,S1,soil_outcrop,5<,%
 stinky beans,Parkia speciosa HASSK,S2,soil_outcrop,5-15,%
 stinky beans,Parkia speciosa HASSK,S3,soil_outcrop,15-25,%
 stinky beans,Parkia speciosa HASSK,N,soil_outcrop,>25,%
 stinky beans,Parkia speciosa HASSK,S1,soil_p2o5,>20,mg/100 g
 stinky beans,Parkia speciosa HASSK,S2,soil_p2o5,15-20,mg/100 g
 stinky beans,Parkia speciosa HASSK,S3,soil_p2o5,15<,mg/100 g
 stinky beans,Parkia speciosa HASSK,S1,soil_peat_depth,50<,cm
 stinky beans,Parkia speciosa HASSK,S2,soil_peat_depth,50-100,cm
 stinky beans,Parkia speciosa HASSK,S3,soil_peat_depth,100-200,cm
 stinky beans,Parkia speciosa HASSK,N,soil_peat_depth,>200,cm
 stinky beans,Parkia speciosa HASSK,S1,soil_peat_maturity,saprik,unitless
 stinky beans,Parkia speciosa HASSK,S2,soil_peat_maturity,saprik;hemik,unitless
 stinky beans,Parkia speciosa HASSK,S3,soil_peat_maturity,hemik,unitless
 stinky beans,Parkia speciosa HASSK,N,soil_peat_maturity,fibrik,unitless
 stinky beans,Parkia speciosa HASSK,S1,soil_ph,5.5-7.8,unitless
 stinky beans,Parkia speciosa HASSK,S2,soil_ph,5.0-5.5,unitless
 stinky beans,Parkia speciosa HASSK,S2,soil_ph,7.8-8.0,unitless
 stinky beans,Parkia speciosa HASSK,S3,soil_ph,5.0<,unitless
 stinky beans,Parkia speciosa HASSK,S3,soil_ph,>8.0,unitless
 stinky beans,Parkia speciosa HASSK,S1,soil_salinity,4<,dS/m
 stinky beans,Parkia speciosa HASSK,S2,soil_salinity,4-6,dS/m
 stinky beans,Parkia speciosa HASSK,S3,soil_salinity,6-8,dS/m
 stinky beans,Parkia speciosa HASSK,N,soil_salinity,>8,dS/m
 stinky beans,Parkia speciosa HASSK,S1,soil_slope,8<,%
 stinky beans,Parkia speciosa HASSK,S2,soil_slope,8-15,%
 stinky beans,Parkia speciosa HASSK,S3,soil_slope,15-40,%
 stinky beans,Parkia speciosa HASSK,N,soil_slope,>40,%
 stinky beans,Parkia speciosa HASSK,S1,soil_sulfidic_depth,>175,cm
 stinky beans,Parkia speciosa HASSK,S2,soil_sulfidic_depth,125-175,cm
 stinky beans,Parkia speciosa HASSK,S3,soil_sulfidic_depth,75-125,cm
 stinky beans,Parkia speciosa HASSK,N,soil_sulfidic_depth,75<,cm
 stinky beans,Parkia speciosa HASSK,S1,soil_surface_rocks,5<,%
 stinky beans,Parkia speciosa HASSK,S2,soil_surface_rocks,5-15,%
 stinky beans,Parkia speciosa HASSK,S3,soil_surface_rocks,15-40,%
 stinky beans,Parkia speciosa HASSK,N,soil_surface_rocks,>40,%
 stinky beans,Parkia speciosa HASSK,S1,soil_texture,h_ah,unitless
 stinky beans,Parkia speciosa HASSK,S2,soil_texture,s,unitless
 stinky beans,Parkia speciosa HASSK,S3,soil_texture,ak,unitless
 stinky beans,Parkia speciosa HASSK,N,soil_texture,k,unitless
