name_common,name_sp,class,name_parameter,value,unit
oil palm,Elaeis guinensis JACK.,S3,soil_outcrop,15-25,%
oil palm,Elaeis guinensis JACK.,N,soil_outcrop,>25,%
oil palm,Elaeis guinensis JACK.,S1,soil_p2o5,>40,mg/100 g
oil palm,Elaeis guinensis JACK.,S2,soil_p2o5,21-40,mg/100 g
oil palm,Elaeis guinensis JACK.,S3,soil_p2o5,15-20,mg/100 g
oil palm,Elaeis guinensis JACK.,S3,soil_p2o5,15<,mg/100 g
oil palm,Elaeis guinensis JACK.,S1,soil_peat_depth,100<,cm
oil palm,Elaeis guinensis JACK.,S2,soil_peat_depth,100-200,cm
oil palm,Elaeis guinensis JACK.,S3,soil_peat_depth,200-300,cm
oil palm,Elaeis guinensis JACK.,N,soil_peat_depth,>300,cm
oil palm,Elaeis guinensis JACK.,S1,soil_peat_maturity,saprik,unitless
oil palm,Elaeis guinensis JACK.,S2,soil_peat_maturity,saprik;hemik,unitless
oil palm,Elaeis guinensis JACK.,S3,soil_peat_maturity,hemik,unitless
oil palm,Elaeis guinensis JACK.,N,soil_peat_maturity,fibrik,unitless
oil palm,Elaeis guinensis JACK.,S1,soil_ph,5.0-6.5,unitless
oil palm,Elaeis guinensis JACK.,S2,soil_ph,4.2-5.0,unitless
oil palm,Elaeis guinensis JACK.,S2,soil_ph,6.5-7.0,unitless
oil palm,Elaeis guinensis JACK.,S3,soil_ph,4.2<,unitless
oil palm,Elaeis guinensis JACK.,S3,soil_ph,>7.0,unitless
oil palm,Elaeis guinensis JACK.,S1,soil_salinity,2<,dS/m
oil palm,Elaeis guinensis JACK.,S2,soil_salinity,2-3,dS/m
oil palm,Elaeis guinensis JACK.,S3,soil_salinity,3-4,dS/m
oil palm,Elaeis guinensis JACK.,N,soil_salinity,>4,dS/m
oil palm,Elaeis guinensis JACK.,S1,soil_slope,8<,%
oil palm,Elaeis guinensis JACK.,S2,soil_slope,8-15,%
oil palm,Elaeis guinensis JACK.,S3,soil_slope,15-40,%
oil palm,Elaeis guinensis JACK.,N,soil_slope,>40,%
oil palm,Elaeis guinensis JACK.,S1,soil_sulfidic_depth,>125,cm
oil palm,Elaeis guinensis JACK.,S2,soil_sulfidic_depth,100-125,cm
oil palm,Elaeis guinensis JACK.,S3,soil_sulfidic_depth,60-100,cm
oil palm,Elaeis guinensis JACK.,N,soil_sulfidic_depth,60<,cm
oil palm,Elaeis guinensis JACK.,S1,soil_surface_rocks,5<,%
oil palm,Elaeis guinensis JACK.,S2,soil_surface_rocks,5-15,%
oil palm,Elaeis guinensis JACK.,S3,soil_surface_rocks,15-40,%
oil palm,Elaeis guinensis JACK.,N,soil_surface_rocks,>40,%
oil palm,Elaeis guinensis JACK.,S1,soil_texture,h_ah,unitless
oil palm,Elaeis guinensis JACK.,S2,soil_texture,s,unitless
oil palm,Elaeis guinensis JACK.,S3,soil_texture,ak,unitless
oil palm,Elaeis guinensis JACK.,N,soil_texture,k,unitless
